month_year,,County,new_store_name,store_market_share,brand_market_share
2012-01,,Polk,Fareway,0.019902747,0.003698996
2012-01,,Polk,Fast,0.008070664,0.001059314
2012-01,,Polk,H,0.005670838,0.000923775
2012-01,,Polk,HY-VEE,0.010730013,0.001366106
2012-01,,Polk,Hawkeye,0.001965008,0.000330051
2012-01,,Polk,Hy-Vee,0.409881409,0.063390727
2012-01,,Polk,I-35,0.003109523,0.000809492
2012-01,,Polk,Ingersoll,0.011259976,0.002859824
2012-01,,Polk,KUM,0.006350651,0.001481348
2012-01,,Polk,Kum,0.013268507,0.003035653
2012-01,,Polk,Last,0.013105724,0.003342232
2012-01,,Polk,Nat,0.002838825,0.00055555
2012-01,,Polk,Oasis,0.004077019,0.000861502
2012-01,,Polk,Prairie,0.004118083,0.000903915
2012-01,,Polk,QUIK,0.003015612,0.001029523
2012-01,,Polk,Quik,0.007466446,0.002062395
2012-01,,Polk,Sa,0.003225784,0.000801532
2012-01,,Polk,Sahota,0.002461268,0.000423671
2012-01,,Polk,Sam's,0.072184866,0.010198607
2012-01,,Polk,Shop,0.009521202,0.001019208
2012-01,,Polk,Smoke,0.002901609,0.000780701
2012-01,,Polk,Smokin',0.003470973,0.000569234
2012-01,,Polk,Southside,0.011141386,0.00259572
2012-01,,Polk,Spirits,0.0038061,0.000907497
2012-01,,Polk,Super,0.003760345,0.000769612
2012-01,,Polk,Target,0.021008787,0.006459521
2012-01,,Polk,Tequila's,0.007529992,0.00160207
2012-01,,Polk,U,0.002256273,0.000520091
2012-01,,Polk,University,0.003782231,0.000561132
2012-01,,Polk,Urban,0.003749767,0.000770942
2012-01,,Polk,Wal-Mart,0.031037005,0.007627993
2012-01,,Polk,Wine,0.005448367,0.0017155
2012-01,,Pottawattamie,Ameristar,0.059404566,0.015290527
2012-01,,Pottawattamie,Avoca,0.039006191,0.011695776
2012-01,,Pottawattamie,Brewski's,0.076161131,0.017075013
2012-01,,Pottawattamie,Bucky's,0.009305687,0.000917779
2012-01,,Pottawattamie,CVS,0.004332185,0.00046438
2012-01,,Pottawattamie,Casey's,0.006504912,0.001354366
2012-01,,Pottawattamie,FILL,0.012644166,0.003936402
2012-01,,Pottawattamie,Fareway,0.012066599,0.000803653
2012-01,,Pottawattamie,Hy-Vee,0.327791013,0.059215376
2012-01,,Pottawattamie,I-80,0.155012578,0.039395673
2012-01,,Pottawattamie,KUM,0.006080835,0.000784766
2012-01,,Pottawattamie,Kum,0.003294464,0.000941847
2012-01,,Pottawattamie,No,0.045464983,0.006133877
2012-01,,Pottawattamie,Quik,0.000871599,4.04E-05
2012-01,,Pottawattamie,Ruback's,0.009354867,0.001331435
2012-01,,Pottawattamie,Sam's,0.09834681,0.013834439
2012-01,,Pottawattamie,Super,0.036074431,0.005556022
2012-01,,Pottawattamie,Target,0.006495233,0.002333169
2012-01,,Pottawattamie,The,0.034487784,0.008008498
2012-01,,Pottawattamie,Tobacco,0.031130767,0.006825192
2012-01,,Pottawattamie,Wal-Mart,0.0261692,0.004853999
2012-01,,Poweshiek,Fareway,0.096327179,0.012038234
2012-01,,Poweshiek,Hy-Vee,0.178128999,0.059613492
2012-01,,Poweshiek,Kum,0.032140561,0.005367345
2012-01,,Poweshiek,Lucky,0.069371874,0.015575
2012-01,,Poweshiek,Mcnally's,0.097646772,0.024308784
2012-01,,Poweshiek,Monte,0.169313442,0.04251633
2012-01,,Poweshiek,Montezuma,0.058796027,0.009850672
2012-01,,Poweshiek,Seaton's,0.075764785,0.020704356
2012-01,,Poweshiek,Wal-Mart,0.222510361,0.052005867
2012-01,,Ringgold,CGI,0.767895663,0.071428005
2012-01,,Ringgold,Hy-Vee,0.232104337,0.036951855
2012-01,,Sac,Hometown,0.017109218,0.001669347
2012-01,,Sac,Lake,0.390060818,0.101641874
2012-01,,Sac,Sac,0.592829964,0.110681821
2012-01,,Scott,ATC,0.026372623,0.003817359
2012-01,,Scott,Brady,0.020297649,0.006062039
2012-01,,Scott,CVS,0.014460433,0.004100242
2012-01,,Scott,Casey's,0.001174596,0.000668064
2012-01,,Scott,Expo,0.009997404,0.001516186
2012-01,,Scott,Famous,0.005313315,0.001108667
2012-01,,Scott,Fareway,0.011541156,0.001951936
2012-01,,Scott,Harolds,0.014148311,0.002275418
2012-01,,Scott,Hy-Vee,0.410097843,0.108655189
2012-01,,Scott,Jeff's,0.003527477,0.000690311
2012-01,,Scott,Kimberly,0.009267623,0.002038538
2012-01,,Scott,Kwik,0.002858847,0.000440447
2012-01,,Scott,Lot-A-Spirits,0.19444828,0.048984208
2012-01,,Scott,North,0.011395641,0.002237998
2012-01,,Scott,Perfect,0.00603116,0.000974333
2012-01,,Scott,Ram,0.004503129,0.000596298
2012-01,,Scott,Sakar,0.003480729,0.000773512
2012-01,,Scott,Sam's,0.150004875,0.029760856
2012-01,,Scott,Slagle's,0.008140325,0.001569959
2012-01,,Scott,Smokin',0.008041754,0.001187843
2012-01,,Scott,Sub,0.002558268,0.000196985
2012-01,,Scott,Super,0.005171702,0.001274199
2012-01,,Scott,The,0.014797227,0.004186008
2012-01,,Scott,Wal-Mart,0.032096539,0.008345162
2012-01,,Scott,Washington,0.018353484,0.003563151
2012-01,,Shelby,Casey's,0.03707595,0.016574997
2012-01,,Shelby,Durant,0.31344154,0.080364805
2012-01,,Shelby,Fareway,0.132945231,0.037661935
2012-01,,Shelby,Hy-Vee,0.475516692,0.079279858
2012-01,,Shelby,KUM,0.041020588,0.009858401
2012-01,,Sioux,A-TOWN,0.182335989,0.052389914
2012-01,,Sioux,FAREWAY,0.072999113,0.003976484
2012-01,,Sioux,Fareway,0.056215897,0.003238701
2012-01,,Sioux,HY-VEE,0.100105436,0.010593238
2012-01,,Sioux,Main,0.089597096,0.021450603
2012-01,,Sioux,Old,0.052553993,0.012968381
2012-01,,Sioux,The,0.195602799,0.055669634
2012-01,,Sioux,Wal-Mart,0.250589676,0.063107498
2012-01,,Story,A,0.084772407,0.018991792
2012-01,,Story,Aj's,0.026860187,0.00674786
2012-01,,Story,Campustown,0.018332847,0.005289474
2012-01,,Story,Casey's,0.010323937,0.002313319
2012-01,,Story,Cyclone,0.083627998,0.017606662
2012-01,,Story,Dahl's,0.030097407,0.00786236
2012-01,,Story,Fareway,0.04433049,0.009708491
2012-01,,Story,Good,0.020309587,0.003727543
2012-01,,Story,Harlan's,0.007189675,0.000754728
2012-01,,Story,Hy-Vee,0.165207329,0.032753057
2012-01,,Story,Hy-vee,0.140914979,0.032361819
2012-01,,Story,Kum,0.058626791,0.014685089
2012-01,,Story,Lucky,0.004620869,0.000765185
2012-01,,Story,Mmdg,0.048882279,0.009753621
2012-01,,Story,Sam's,0.171669812,0.030665901
2012-01,,Story,Target,0.006119243,0.001742092
2012-01,,Story,The,0.018287831,0.005826313
2012-01,,Story,Wal-Mart,0.059826332,0.016553804
2012-01,,Tama,Fareway,0.112589148,0.018774346
2012-01,,Tama,Hometown,0.154401063,0.030381475
2012-01,,Tama,Terry's,0.093172649,0.021082203
2012-01,,Tama,Twin,0.63983714,0.129918429
2012-01,,Taylor,Cheese's,0.399927944,0.032141845
2012-01,,Taylor,Hy-Vee,0.600072056,0.119319363
2012-01,,Union,Casey's,0.03477868,0.009753431
2012-01,,Union,Fareway,0.235563247,0.066405282
2012-01,,Union,Hy-Vee,0.30892768,0.037334678
2012-01,,Union,Kum,0.071369993,0.011351797
2012-01,,Union,Wal-Mart,0.3493604,0.10796093
2012-01,,Unknown,Bender,0.603106877,0.115897955
2012-01,,Unknown,Fareway,0.396893123,0.057685244
2012-01,,Van Buren,Boyd,0.165859098,0.038570146
2012-01,,Van Buren,Casey's,0.171890133,0.056715882
2012-01,,Van Buren,Circle,0.662250769,0.210600317
2012-01,,Wapello,Eddyville,0.014209689,0.005390765
2012-01,,Wapello,Fareway,0.031411023,0.00747642
2012-01,,Wapello,Freeman,0.052802512,0.013778625
2012-01,,Wapello,Hy-Vee,0.456733529,0.07298354
2012-01,,Wapello,KUM,0.01171431,0.002067861
2012-01,,Wapello,Kum,0.018930187,0.008274989
2012-01,,Wapello,Quik,0.332442905,0.079336501
2012-01,,Wapello,Smokin',0.027401962,0.004554573
2012-01,,Wapello,Wal-Mart,0.054353883,0.015076677
2012-01,,Warren,Bottle,0.156453531,0.044915022
2012-01,,Warren,Fareway,0.08073866,0.016035971
2012-01,,Warren,Hy-Vee,0.281094696,0.042656432
2012-01,,Warren,Indy,0.05208218,0.008626298
2012-01,,Warren,JIFFY,0.053736391,0.010539462
2012-01,,Warren,Kum,0.045752489,0.013144646
2012-01,,Warren,Scott's,0.096005953,0.019078663
2012-01,,Warren,Wal-Mart,0.161318551,0.05192793
2012-01,,Warren,Xpress,0.072817548,0.02714156
2012-01,,Washington,Fareway,0.037621212,0.004734849
2012-01,,Washington,Hy-Vee,0.236066166,0.046473298
2012-01,,Washington,KUM,0.054072568,0.006381519
2012-01,,Washington,Riverside,0.076927906,0.020320127
2012-01,,Washington,Smokin',0.031020303,0.008677498
2012-01,,Washington,Wal-Mart,0.137382117,0.028553604
2012-01,,Washington,Wines,0.426909729,0.112901823
2012-01,,Wayne,Hy-Vee,0.126017735,0.047735229
2012-01,,Wayne,Mac's,0.873982265,0.197374512
2012-01,,Webster,Ackley,0.00878145,0.000674449
2012-01,,Webster,Casey's,0.011278725,0.000842194
2012-01,,Webster,Dayton,0.016203313,0.002683144
2012-01,,Webster,Fareway,0.044690552,0.004764611
2012-01,,Webster,Hiway,0.043548566,0.004340484
2012-01,,Webster,Hy-Vee,0.61750261,0.12715782
2012-01,,Webster,Jamboree,0.010718088,0.001050594
2012-01,,Webster,Karen's,0.135350482,0.02913172
2012-01,,Webster,Kum,0.035314697,0.004541502
2012-01,,Webster,Liquor,0.048099709,0.007448692
2012-01,,Webster,Otho,0.005108033,0.000421097
2012-01,,Webster,Station,0.015989955,0.001466348
2012-01,,Webster,Target,0.007413821,0.003217393
2012-01,,Winnebago,SHELTON'S,0.06812773,0.016279367
2012-01,,Winnebago,SID'S,0.067474902,0.011706645
2012-01,,Winnebago,Uptown,0.762922167,0.133955548
2012-01,,Winnebago,Wj's,0.091513136,0.016577312
2012-01,,Winneshiek,Brockmans,0.072785069,0.020470138
2012-01,,Winneshiek,Fareway,0.151538734,0.012135309
2012-01,,Winneshiek,Huber's,0.085253967,0.011969003
2012-01,,Winneshiek,Jr's,0.174152433,0.041924718
2012-01,,Winneshiek,Quillins,0.242353904,0.046560216
2012-01,,Winneshiek,Wal-Mart,0.273915893,0.055937386
2012-01,,Woodbury,Charlie's,0.226839274,0.051021081
2012-01,,Woodbury,Fareway,0.039492475,0.007486673
2012-01,,Woodbury,Hy-Vee,0.332501641,0.078486274
2012-01,,Woodbury,KUM,0.010501916,0.002234996
2012-01,,Woodbury,Kum,0.020401926,0.004111891
2012-01,,Woodbury,M,0.010072,0.002188064
2012-01,,Woodbury,Marshall,0.008735979,0.001915999
2012-01,,Woodbury,SELECT,0.005109004,0.000766607
2012-01,,Woodbury,Sam's,0.191106801,0.018187121
2012-01,,Woodbury,Select,0.016395621,0.00313483
2012-01,,Woodbury,Sioux,0.022456743,0.00668254
2012-01,,Woodbury,Siouxland,0.039523191,0.00554593
2012-01,,Woodbury,Target,0.007664315,0.002303656
2012-01,,Woodbury,Wal-Mart,0.069199115,0.01476353
2012-01,,Worth,Shade,1,0.220367381
2012-01,,Wright,Casey's,0.052771962,0.006688801
2012-01,,Wright,Clarion,0.154889881,0.039427581
2012-01,,Wright,Fareway,0.152394513,0.023550598
2012-01,,Wright,Geno's,0.171162172,0.043674747
2012-01,,Wright,KUM,0.06467981,0.002805283
2012-01,,Wright,Kum,0.118110396,0.024671864
2012-01,,Wright,The,0.285991266,0.060655828
2012-02,,Adair,Fareway,0.208424342,0.047760469
2012-02,,Adair,Hometown,0.304439246,0.053542397
2012-02,,Adair,KUM,0.270678984,0.04602322
2012-02,,Adair,Nodaway,0.145843476,0.04071104
2012-02,,Adams,West,1,0.167120392
2012-02,,Allamakee,Double,0.28934327,0.044104095
2012-02,,Allamakee,Fareway,0.200625905,0.011463477
2012-02,,Allamakee,Lansing,0.107466981,0.020327329
2012-02,,Allamakee,Quillins,0.331037972,0.045597621
2012-02,,Allamakee,Spice-n-ice,0.071525873,0.021220854
2012-02,,Appanoose,Elliott's,0.067850158,0.013623387
2012-02,,Appanoose,Fareway,0.077207867,0.005864855
2012-02,,Appanoose,Hy-Vee,0.446459581,0.06111886
2012-02,,Appanoose,J,0.234893605,0.034939625
2012-02,,Appanoose,Quick,0.091588725,0.007392805
2012-02,,Appanoose,Wal-Mart,0.082000064,0.014917827
2012-02,,Audubon,Audubon,0.839463835,0.105943512
2012-02,,Audubon,Casey's,0.160536165,0.032413537
2012-02,,Benton,Belle,0.040572426,0.007315928
2012-02,,Benton,Casey's,0.022933003,0.006991703
2012-02,,Benton,Fareway,0.472783187,0.052778761
2012-02,,Benton,Grieder,0.272801442,0.057964626
2012-02,,Benton,Karam,0.085523508,0.013483984
2012-02,,Benton,Roy's,0.105386434,0.024715265
2012-02,,Black Hawk,Ali's,0.009228658,0.001917226
2012-02,,Black Hawk,B,0.008760322,0.001914295
2012-02,,Black Hawk,Barmuda,0.044298149,0.009564156
2012-02,,Black Hawk,Broadway,0.00943725,0.001720368
2012-02,,Black Hawk,CVS,0.020220933,0.005095088
2012-02,,Black Hawk,Casey's,0.001481014,0.000374967
2012-02,,Black Hawk,City,0.016668452,0.002861018
2012-02,,Black Hawk,Fareway,0.028853205,0.004793292
2012-02,,Black Hawk,Five,0.015885935,0.003784221
2012-02,,Black Hawk,Hillstreet,0.074138655,0.019619109
2012-02,,Black Hawk,Hometown,0.006969698,0.00063569
2012-02,,Black Hawk,Hy-Vee,0.274285914,0.050175936
2012-02,,Black Hawk,Kroegers,0.01593203,0.003967594
2012-02,,Black Hawk,Kum,0.005505604,0.000821179
2012-02,,Black Hawk,Kwik,0.016610415,0.002456842
2012-02,,Black Hawk,Liquor,0.050812649,0.010644489
2012-02,,Black Hawk,Liquorama,0.001731304,0.000598806
2012-02,,Black Hawk,Logan,0.011850252,0.001807345
2012-02,,Black Hawk,Metro,0.001739231,0.000241704
2012-02,,Black Hawk,NEW,0.004584239,0.001009937
2012-02,,Black Hawk,Neighborhood,0.008305212,0.000628475
2012-02,,Black Hawk,New,0.045529089,0.009580278
2012-02,,Black Hawk,Prime,0.006440498,0.00120749
2012-02,,Black Hawk,STATION,0.004373782,0.001269603
2012-02,,Black Hawk,Sam's,0.115698286,0.021729873
2012-02,,Black Hawk,Save,0.016020949,0.001813477
2012-02,,Black Hawk,Station,0.01099597,0.002006979
2012-02,,Black Hawk,Sycamore,0.082738171,0.01919973
2012-02,,Black Hawk,Target,0.011477913,0.00241824
2012-02,,Black Hawk,Thriftway,0.008883715,0.002007005
2012-02,,Black Hawk,Wal-Mart,0.059461511,0.013079562
2012-02,,Black Hawk,Xo,0.011080996,0.001928249
2012-02,,Boone,Clark's,0.059547328,0.008574754
2012-02,,Boone,Fareway,0.343333388,0.0588919
2012-02,,Boone,Hy-Vee,0.48734354,0.070854837
2012-02,,Boone,KUM,0.015832064,0.00202409
2012-02,,Boone,Kum,0.040575735,0.014467334
2012-02,,Boone,The,0.040716533,0.009603163
2012-02,,Boone,Wal-Mart,0.012651412,0.002724998
2012-02,,Bremer,Dick's,0.160581452,0.028347481
2012-02,,Bremer,Fareway,0.064241976,0.010911509
2012-02,,Bremer,Hy-Vee,0.394377086,0.026071356
2012-02,,Bremer,Liquor,0.105560799,0.02516966
2012-02,,Bremer,Super,0.046628463,0.011607691
2012-02,,Bremer,The,0.048398042,0.007373257
2012-02,,Bremer,Wal-Mart,0.180212182,0.024351717
2012-02,,Buchanan,Buchanan,0.055823661,0.012964775
2012-02,,Buchanan,C,0.211164664,0.042109151
2012-02,,Buchanan,Fairbank,0.034924238,0.005836258
2012-02,,Buchanan,Fareway,0.121740837,0.011226113
2012-02,,Buchanan,Hartig,0.169473592,0.037259694
2012-02,,Buchanan,Jesup,0.070106043,0.013159312
2012-02,,Buchanan,Mcelroy's,0.052831188,0.009031434
2012-02,,Buchanan,Pronto,0.043971749,0.012687814
2012-02,,Buchanan,Speede,0.014941101,0.007755592
2012-02,,Buchanan,Wal-Mart,0.225022928,0.060361026
2012-02,,Buena Vista,Al's,0.316295208,0.051316178
2012-02,,Buena Vista,Casey's,0.010046953,0.001499456
2012-02,,Buena Vista,Dyno's,0.048846122,0.008194905
2012-02,,Buena Vista,Fareway,0.098534326,0.025772237
2012-02,,Buena Vista,Hy-Vee,0.349083953,0.058510379
2012-02,,Buena Vista,Sichanh,0.017213366,0.000674265
2012-02,,Buena Vista,Sioux,0.038269564,0.007288325
2012-02,,Buena Vista,Wal-Mart,0.121710507,0.026889269
2012-02,,Butler,Brothers,0.475977172,0.047911774
2012-02,,Butler,Casey's,0.130937064,0.011563815
2012-02,,Butler,J,0.102429929,0.021748717
2012-02,,Butler,K,0.150792516,0.085435175
2012-02,,Butler,T,0.139863319,0.044427047
2012-02,,Calhoun,Affiliated,0.194750197,0.037958577
2012-02,,Calhoun,HOME,0.028292204,0.005316895
2012-02,,Calhoun,Jubilee,0.16728514,0.018062525
2012-02,,Calhoun,Kum,0.157247312,0.019538698
2012-02,,Calhoun,Super,0.452425147,0.094318478
2012-02,,Carroll,Cork,0.071975409,0.017325608
2012-02,,Carroll,Fareway,0.029927995,0.007963618
2012-02,,Carroll,Hy-Vee,0.596919217,0.099763839
2012-02,,Carroll,Kick,0.086772851,0.024064543
2012-02,,Carroll,Main,0.062939225,0.013174069
2012-02,,Carroll,Sparky's,0.026599753,0.014611143
2012-02,,Carroll,Sperry,0.03010003,0.005832142
2012-02,,Carroll,Wal-Mart,0.089096715,0.013615463
2012-02,,Cass,After,0.123503841,0.031680825
2012-02,,Cass,Fareway,0.068704325,0.010527657
2012-02,,Cass,Hy-Vee,0.555568759,0.129271018
2012-02,,Cass,Main,0.059073825,0.007816615
2012-02,,Cass,Mj's,0.029095374,0.009669782
2012-02,,Cass,Wal-Mart,0.164053877,0.049300557
2012-02,,Cedar,Casey's,0.060781092,0.008680803
2012-02,,Cedar,Dewey's,0.119143401,0.016705454
2012-02,,Cedar,JEFF'S,0.170472378,0.034878335
2012-02,,Cedar,Kum,0.09631386,0.017856621
2012-02,,Cedar,Tipton,0.44747216,0.082442708
2012-02,,Cedar,Wal-Mart,0.105817109,0.042341797
2012-02,,Cerro Gordo,Dugans,0.017465376,0.003368799
2012-02,,Cerro Gordo,Fareway,0.087281259,0.008407969
2012-02,,Cerro Gordo,Hy-Vee,0.469722364,0.070299155
2012-02,,Cerro Gordo,Kum,0.031463831,0.006005794
2012-02,,Cerro Gordo,Lake,0.094011603,0.022093914
2012-02,,Cerro Gordo,Nash,0.018113379,0.003633458
2012-02,,Cerro Gordo,North,0.101084269,0.01128579
2012-02,,Cerro Gordo,Quick,0.096624234,0.026201823
2012-02,,Cerro Gordo,Super,0.025094779,0.006636528
2012-02,,Cerro Gordo,Wal-Mart,0.059138906,0.011801477
2012-02,,Cherokee,A,0.218085206,0.060476702
2012-02,,Cherokee,Fareway,0.069817907,0.01351679
2012-02,,Cherokee,Hy-Vee,0.448651977,0.041719523
2012-02,,Cherokee,Jeff's,0.05546708,0.009668963
2012-02,,Cherokee,Liquor,0.20797783,0.051485628
2012-02,,Chickasaw,Bucky's,0.171759521,0.03709682
2012-02,,Chickasaw,Fareway,0.44012601,0.015068181
2012-02,,Chickasaw,Fredericksburg,0.083612437,0.011430646
2012-02,,Chickasaw,Kolby's,0.304502033,0.03253911
2012-02,,Clarke,Casey's,0.023528666,0.010727216
2012-02,,Clarke,Fareway,0.203323806,0.039178871
2012-02,,Clarke,Hy-Vee,0.31429442,0.062823648
2012-02,,Clarke,Kum,0.120991095,0.025989153
2012-02,,Clarke,Terribles,0.088384263,0.027856668
2012-02,,Clarke,Wal-Mart,0.24947775,0.083316303
2012-02,,Clay,C's,0.193497593,0.036570599
2012-02,,Clay,Cargo,0.007116617,0.001701169
2012-02,,Clay,Casey's,0.016948818,0.001540362
2012-02,,Clay,Fareway,0.083648062,0.013276856
2012-02,,Clay,Hy-Vee,0.472228144,0.08158135
2012-02,,Clay,Wal-Mart,0.226560765,0.044647524
2012-02,,Clayton,FRANKLIN,0.28055175,0.089546764
2012-02,,Clayton,Hy-Vee,0.156315439,0.044073967
2012-02,,Clayton,Karl's,0.12354293,0.028716447
2012-02,,Clayton,MOORE'S,0.090925481,0.016648101
2012-02,,Clayton,Mcgregor's,0.111045243,0.026532808
2012-02,,Clayton,SPEEDE,0.029806621,0.009209245
2012-02,,Clayton,Strawberry,0.169854295,0.022831117
2012-02,,Clinton,Barnes,0.070183216,0.007998882
2012-02,,Clinton,Camanche,0.036759583,0.005452438
2012-02,,Clinton,Circle,0.007461261,0.003022053
2012-02,,Clinton,Fareway,0.021793539,0.00360931
2012-02,,Clinton,Hy-Vee,0.599164631,0.147759472
2012-02,,Clinton,Mandm,0.017130037,0.002673073
2012-02,,Clinton,Osco,0.072425055,0.013098168
2012-02,,Clinton,Smokin',0.03484572,0.006027227
2012-02,,Clinton,Sunny's,0.018143883,0.003043529
2012-02,,Clinton,USA,0.015938928,0.00180686
2012-02,,Clinton,Wal-Mart,0.106154147,0.025499991
2012-02,,Crawford,Fareway,0.043071821,0.005580347
2012-02,,Crawford,Hy-Vee,0.616454531,0.175486001
2012-02,,Crawford,No,0.156608678,0.008773121
2012-02,,Crawford,Schleswig,0.109699104,0.030604183
2012-02,,Crawford,Wal-Mart,0.074165865,0.01295917
2012-02,,Dallas,Casey's,0.01060862,0.002783391
2012-02,,Dallas,Costco,0.745237585,0.247664456
2012-02,,Dallas,Fareway,0.053144207,0.008082635
2012-02,,Dallas,Hy-Vee,0.11163972,0.021354889
2012-02,,Dallas,KUM,0.021118107,0.005754052
2012-02,,Dallas,Kum,0.026349298,0.005144958
2012-02,,Dallas,Shugar's,0.031902463,0.005190949
2012-02,,Davis,Keith's,1,0.311821626
2012-02,,Decatur,Casey's,0.233272108,0.041000275
2012-02,,Decatur,KUM,0.474763025,0.101150061
2012-02,,Decatur,Korthouse,0.291964866,0.026641467
2012-02,,Delaware,Cork,0.656413293,0.13361441
2012-02,,Delaware,Fareway,0.204045413,0.013320548
2012-02,,Delaware,The,0.043549916,0.010696203
2012-02,,Delaware,Wal-Mart,0.095991379,0.016858504
2012-02,,Des Moines,CIRCLE,0.022905233,0.005233645
2012-02,,Des Moines,Cigarette,0.041351187,0.006684003
2012-02,,Des Moines,Fareway,0.030080192,0.004803688
2012-02,,Des Moines,Gasland,0.048043081,0.008833736
2012-02,,Des Moines,Hy-Vee,0.587562609,0.111019605
2012-02,,Des Moines,Kum,0.054019915,0.01480844
2012-02,,Des Moines,Mepo,0.039095139,0.012101666
2012-02,,Des Moines,Tom's,0.03365753,0.008141236
2012-02,,Des Moines,Wal-Mart,0.143285114,0.03474905
2012-02,,Dickinson,Buy,0.009932647,0.001907458
2012-02,,Dickinson,Casey's,0.00607431,0.000970488
2012-02,,Dickinson,Fareway,0.063510397,0.010816674
2012-02,,Dickinson,Forbes,0.166165711,0.040686538
2012-02,,Dickinson,Great,0.031350797,0.004386113
2012-02,,Dickinson,Hy-Vee,0.204819734,0.035525457
2012-02,,Dickinson,KUM,0.017852712,0.002686743
2012-02,,Dickinson,Kum,0.006707463,0.001478966
2012-02,,Dickinson,Okoboji,0.282037067,0.073338111
2012-02,,Dickinson,Pronto,0.031472552,0.001403614
2012-02,,Dickinson,THE,0.01144805,0.001788623
2012-02,,Dickinson,Tobacco,0.01185515,0.000932273
2012-02,,Dickinson,Wal-Mart,0.15677341,0.053818278
2012-02,,Dubuque,Beecher,0.112782185,0.026188532
2012-02,,Dubuque,Brothers,0.016097362,0.003971857
2012-02,,Dubuque,Casey's,0.008398547,0.002149999
2012-02,,Dubuque,Eagle,0.017355661,0.002255606
2012-02,,Dubuque,Fareway,0.039148194,0.005330627
2012-02,,Dubuque,Hartig,0.04992403,0.008131734
2012-02,,Dubuque,Hy-Vee,0.258367202,0.055433036
2012-02,,Dubuque,Iowa,0.073093175,0.010652135
2012-02,,Dubuque,Main,0.018825121,0.001965816
2012-02,,Dubuque,Oky,0.015131268,0.003029606
2012-02,,Dubuque,Payless,0.04025547,0.002738896
